"Weeks","a","b","R2","RMSE","VI","Fieldname","Approach"
3,563.370037296958,-5.8827977367985,0.203202546540262,16.9258080907839,"GNDVI","PSF_12","2b"
3,244.068130395416,-2.50929568092297,0.222604896496832,16.3436360436988,"EVI2","PSF_12","2b"
3,185.688099387508,-0.646263108134702,0.162537901842393,16.8166050960188,"SR","PSF_12","2b"
3,31.8171388340285,-0.0888743520153264,0.232104126810907,18.9281627400427,"EXG","PSF_12","2b"
3,49.6152526400157,-0.0314041956107448,0.00805533254967683,20.4088539573131,"TGI","PSF_12","2b"
4,142.745786006165,-3.20471211801771,0.0906598340945967,18.6053111678617,"NDVI","PSF_12","2b"
4,185.368368862974,-3.30517196821547,0.0698688509457334,19.0416529470856,"GNDVI","PSF_12","2b"
4,115.574794993167,-1.41526762047796,0.0756139326893748,18.8513907967442,"EVI2","PSF_12","2b"
4,72.9997097621398,-0.219653779772242,0.0385701072565419,19.3449485207037,"SR","PSF_12","2b"
4,33.5140837648365,-0.105206926828703,0.128206037676997,19.8814775213777,"EXG","PSF_12","2b"
4,31.0629477601511,0.132737205482241,0.0528954846180083,19.0413636495358,"TGI","PSF_12","2b"
5,4.90082568907416,5.91879142340976,0.346141691823427,17.971564207633,"NDVI","PSF_12","2b"
5,2.40000988225435,6.81678689299968,0.363727980420279,17.7767169325657,"GNDVI","PSF_12","2b"
5,6.14940471381706,2.87740834544157,0.349345642185909,18.1356143379621,"EVI2","PSF_12","2b"
5,4.17405146515909,1.06660009323505,0.307611351170114,19.2312531742515,"SR","PSF_12","2b"
5,37.3880462247354,0.0809551008529747,0.18571574068247,18.8636344373739,"EXG","PSF_12","2b"
5,14.7525129430247,0.183151230241095,0.254524615792391,17.808109694798,"TGI","PSF_12","2b"
6,6.37420621719063,3.50573768412142,0.577809769899843,13.8850203844579,"NDVI","PSF_12","2b"
6,4.1440405219056,4.10232567420417,0.570415596883194,13.7737791348452,"GNDVI","PSF_12","2b"
6,8.29625546824552,1.54022057640209,0.575795303807199,14.5335195511587,"EVI2","PSF_12","2b"
6,13.057861038215,0.314409804866154,0.507170756051274,19.369700501896,"SR","PSF_12","2b"
6,20.6628074137059,0.0521095587198923,0.572876196067621,14.4023335815387,"EXG","PSF_12","2b"
6,13.1753505313886,0.109519384679136,0.558898563859278,14.2802620100914,"TGI","PSF_12","2b"
7,8.09705766966513,2.78012729279674,0.687467711466453,11.104194625301,"NDVI","PSF_12","2b"
7,5.67126058454367,3.28382932067554,0.680590180276156,11.1400203959869,"GNDVI","PSF_12","2b"
7,10.1776816750692,1.18416716999925,0.682067149312421,11.8333689000866,"EVI2","PSF_12","2b"
7,16.8995297442123,0.179030625118716,0.606594814884047,17.174359286196,"SR","PSF_12","2b"
7,19.1104289840058,0.040265560684523,0.63381043845577,12.2444696338878,"EXG","PSF_12","2b"
7,12.6865470344968,0.0892655176442209,0.605784759973759,12.6933728010421,"TGI","PSF_12","2b"
8,3.93460980666922,3.18123401687033,0.622322723779848,10.0424755593067,"NDVI","PSF_12","2b"
8,2.50532293333218,3.8314608661746,0.639069904333912,9.83997059314462,"GNDVI","PSF_12","2b"
8,5.52340612233325,1.28615915349112,0.652612087579979,9.71006822895961,"EVI2","PSF_12","2b"
8,13.3479578585309,0.118797532982016,0.669620035978374,12.6945126343706,"SR","PSF_12","2b"
8,15.2553606081728,0.0358911273801174,0.420489946468549,15.011445998189,"EXG","PSF_12","2b"
8,12.6280599682413,0.0717775418795523,0.34431160868107,16.4996702180101,"TGI","PSF_12","2b"
9,2.56375786081466,3.56651356426348,0.604878408550606,10.5119039972061,"NDVI","PSF_12","2b"
9,1.61576246650986,4.22179289282312,0.634061551387725,10.0105107534038,"GNDVI","PSF_12","2b"
9,4.07903722220522,1.37985528204858,0.64030947167268,9.86766569483587,"EVI2","PSF_12","2b"
9,12.8733524803711,0.100959537969105,0.642268195181557,13.2628788593054,"SR","PSF_12","2b"
9,23.7282314131279,0.0220044671727796,0.139578655187514,19.6186605740067,"EXG","PSF_12","2b"
9,26.3493785207402,0.0319324396245776,0.0713436083541688,20.269073586019,"TGI","PSF_12","2b"
10,1.16819987193141,4.43406496860233,0.595861160182253,10.9864683829307,"NDVI","PSF_12","2b"
10,0.698016828465551,5.15338154494701,0.638329422674105,10.1045652484551,"GNDVI","PSF_12","2b"
10,2.35317874281232,1.64285128135419,0.640316946637861,10.0427275870201,"EVI2","PSF_12","2b"
10,10.7768154477358,0.109810487524196,0.640558077395925,14.0193011826402,"SR","PSF_12","2b"
10,28.6777776221506,0.0156655897638041,0.0630218109028892,20.6170246895236,"EXG","PSF_12","2b"
10,32.9765627632164,0.0189501221530271,0.0245245333434304,20.6641085564478,"TGI","PSF_12","2b"
11,1.11333727563645,4.48123284528389,0.592468809728939,11.2672444129902,"NDVI","PSF_12","2b"
11,0.698903520676802,5.11904208394901,0.646967392782096,10.1875476801864,"GNDVI","PSF_12","2b"
11,2.20469678018476,1.66559933469748,0.647401180594718,10.1049559992227,"EVI2","PSF_12","2b"
11,10.7394507695788,0.109765477057232,0.614876110669386,12.9686731927073,"SR","PSF_12","2b"
11,50.533196684991,-0.00382156058310067,0.0025899376240056,19.9766674429014,"EXG","PSF_12","2b"
11,71.7167897181277,-0.0284454215389162,0.0391453097471322,18.7283900398261,"TGI","PSF_12","2b"
12,0.0844088596638953,7.43072818153652,0.570400202952135,11.3183473339192,"NDVI","PSF_12","2b"
12,0.0705541300678284,7.82072434517328,0.630159751233719,10.5976825370389,"GNDVI","PSF_12","2b"
12,0.460968756970748,2.47719871328448,0.632484288631443,10.3452939807336,"EVI2","PSF_12","2b"
12,8.32876364520746,0.126134468891954,0.580961230373321,13.8399902348422,"SR","PSF_12","2b"
12,81.4352311844818,-0.018946069240585,0.0643558308403373,18.4772129700343,"EXG","PSF_12","2b"
12,94.8139406702014,-0.0416608404866567,0.100855728502908,17.8518737027553,"TGI","PSF_12","2b"
13,0.0453604060384344,8.20734043854684,0.580609751691583,11.5412175109656,"NDVI","PSF_12","2b"
13,0.0519698691952415,8.24447724640418,0.628341265985728,10.827351404795,"GNDVI","PSF_12","2b"
13,0.367187249084565,2.62391060646187,0.626345339352262,10.7724736195885,"EVI2","PSF_12","2b"
13,8.3925524030358,0.131330493949838,0.553736836718696,16.1386694503329,"SR","PSF_12","2b"
13,110.546644177791,-0.0275889743012336,0.189753123062144,16.563498271644,"EXG","PSF_12","2b"
13,116.725493483691,-0.0508819283971545,0.220810151831789,16.1950003860367,"TGI","PSF_12","2b"
14,0.00457957006108419,10.9414257897079,0.523174250188132,12.2418473231579,"NDVI","PSF_12","2b"
14,0.0158864600398117,10.063470756668,0.575749475639835,12.1753646726148,"GNDVI","PSF_12","2b"
14,0.117675456949877,3.37141888373903,0.570896895220507,11.7708616779986,"EVI2","PSF_12","2b"
14,7.22875535662453,0.149408886920229,0.467641249260686,15.2243109035923,"SR","PSF_12","2b"
14,212.410911543856,-0.0440304013725315,0.345811265647451,16.336932844863,"EXG","PSF_12","2b"
14,220.450976144694,-0.0778033539002313,0.364848335771478,16.1760026074259,"TGI","PSF_12","2b"
1,5.82368927059758,2.18728068830936,0.0155833861755136,1.83835552968006,"NDVI","SLS_ABH","2b"
1,2.86999335121045,3.95950417806471,0.0614155349086893,1.8124718834177,"GNDVI","SLS_ABH","2b"
1,4.87587236343795,1.61793647125176,0.0311960243955929,1.85854301457506,"EVI2","SLS_ABH","2b"
1,3.80772530030943,0.58328164799957,0.0158343229419761,1.83646985683365,"SR","SLS_ABH","2b"
1,10.9571070375629,-0.0167423885950404,0.0466607416267744,1.51478867294622,"EXG","SLS_ABH","2b"
1,12.2805712248953,-0.0201890254233256,0.0177350796845153,1.62370761463831,"TGI","SLS_ABH","2b"
2,11.843784443358,-0.435116427679831,0.000957705058560434,1.72412961559179,"NDVI","SLS_ABH","2b"
2,7.96899897234373,0.785261813040694,0.00304370317678424,1.78159413933044,"GNDVI","SLS_ABH","2b"
2,10.319588238002,0.0267009778028112,1.34458508084934e-05,1.75323875263894,"EVI2","SLS_ABH","2b"
2,12.5982255152025,-0.103251217362544,0.000869272094331696,1.72606752745892,"SR","SLS_ABH","2b"
2,10.6795334766242,-0.0124900086011264,0.0279327693060961,1.58511415865259,"EXG","SLS_ABH","2b"
2,10.9282392705057,-0.00603180848528466,0.00150319902362373,1.71938883228422,"TGI","SLS_ABH","2b"
3,37.0499962421895,-3.22813446837466,0.244429572875259,1.55641219854702,"NDVI","SLS_ABH","2b"
3,41.7427365769869,-3.11875218075962,0.145186168740789,1.59433475251042,"GNDVI","SLS_ABH","2b"
3,30.893122229073,-1.50313574655544,0.205373228014043,1.54199298700486,"EVI2","SLS_ABH","2b"
3,31.9546005411757,-0.484443288916513,0.212283135967899,1.47126134858266,"SR","SLS_ABH","2b"
3,11.1268970667746,-0.0305491240291904,0.1999999548149,1.42725408948766,"EXG","SLS_ABH","2b"
3,12.5420961003587,-0.0294704932854343,0.0698571273127106,1.573104560705,"TGI","SLS_ABH","2b"
4,6.35709633793009,1.32119149044502,0.0245903255991325,1.87374701560391,"NDVI","SLS_ABH","2b"
4,4.47564286698494,1.96021414830044,0.0439830340648691,1.87578663749133,"GNDVI","SLS_ABH","2b"
4,6.0446155990001,0.79162621803157,0.0371830776921595,1.88883360743712,"EVI2","SLS_ABH","2b"
4,6.35085284978639,0.224885896750018,0.0216349932422668,1.85590710495348,"SR","SLS_ABH","2b"
4,9.7726147501872,0.0160867359536943,0.0157311816779461,1.86251572100124,"EXG","SLS_ABH","2b"
4,7.02016562514242,0.0599960002602453,0.0756193638519154,1.84916768473451,"TGI","SLS_ABH","2b"
5,3.29900414654176,2.64128492700403,0.555867811196368,1.70487174633645,"NDVI","SLS_ABH","2b"
5,2.55885263904553,2.93960703861967,0.549863357971526,1.6784425397993,"GNDVI","SLS_ABH","2b"
5,3.88712496126156,1.20756627042737,0.548741451307044,1.73625920181365,"EVI2","SLS_ABH","2b"
5,4.04088166880878,0.362916150689326,0.493410516052214,1.89929542264072,"SR","SLS_ABH","2b"
5,5.46882508087324,0.0524046490099235,0.494687318137585,1.5536104446919,"EXG","SLS_ABH","2b"
5,3.79359768328459,0.0901627217094275,0.35693600270034,1.58159413047626,"TGI","SLS_ABH","2b"
6,3.91608696036806,1.73601438630123,0.535040869597021,1.49560740678438,"NDVI","SLS_ABH","2b"
6,3.3845659121318,1.92352474264058,0.499208501530659,1.47631311277776,"GNDVI","SLS_ABH","2b"
6,4.67426237590352,0.723793347597744,0.510271194833366,1.53501401980346,"EVI2","SLS_ABH","2b"
6,6.11597708721561,0.136158571863361,0.454643293375395,1.86161454466224,"SR","SLS_ABH","2b"
6,5.73474609553374,0.025761026248404,0.401313984184527,1.4714923642365,"EXG","SLS_ABH","2b"
6,6.18817857896554,0.0320500368870414,0.156433819319681,1.63136861444167,"TGI","SLS_ABH","2b"
7,2.57606662519745,1.97126538032058,0.649685190315858,1.22886704256836,"NDVI","SLS_ABH","2b"
7,2.07649457245492,2.28517353192981,0.641046388851236,1.23900595057821,"GNDVI","SLS_ABH","2b"
7,3.37479079122938,0.769293628539899,0.654915250995212,1.2866077097894,"EVI2","SLS_ABH","2b"
7,6.06332585234182,0.0792066613312678,0.632005291339745,1.66732022007577,"SR","SLS_ABH","2b"
7,4.02150890042326,0.034278425333635,0.640326523625389,1.28395364938623,"EXG","SLS_ABH","2b"
7,2.73637665771514,0.077890479029003,0.580824047362338,1.35582815756641,"TGI","SLS_ABH","2b"
8,0.395971096517454,3.92977406370195,0.496600925344929,1.14499650869869,"NDVI","SLS_ABH","2b"
8,0.366217035351126,4.10840826390024,0.519573450648708,1.15260232651674,"GNDVI","SLS_ABH","2b"
8,0.995648781132628,1.29778527850093,0.532245748363872,1.14257038791835,"EVI2","SLS_ABH","2b"
8,4.56529905243683,0.070463681622077,0.555666225617082,1.36802403044802,"SR","SLS_ABH","2b"
8,4.49824997840424,0.0304976102898982,0.0479183712649355,1.86295656068738,"EXG","SLS_ABH","2b"
8,14.2009046028827,-0.019492081198272,0.00571650601895414,1.69745647229467,"TGI","SLS_ABH","2b"
9,0.2136193391683,4.54942630397299,0.389122340167986,1.29963080899438,"NDVI","SLS_ABH","2b"
9,0.149847581399892,5.06792892981688,0.4578206233897,1.17061516248487,"GNDVI","SLS_ABH","2b"
9,0.567354513137439,1.54772205849102,0.461949766785517,1.1782409916934,"EVI2","SLS_ABH","2b"
9,4.13134261986767,0.0690183683828679,0.456746919745165,1.4516339133667,"SR","SLS_ABH","2b"
9,6.47316781211031,0.0182530956154153,0.0239928993990655,1.77088716663578,"EXG","SLS_ABH","2b"
9,8.59770057787498,0.0131214097133309,0.0038354638771507,1.7630979238888,"TGI","SLS_ABH","2b"
10,0.0313921461850588,6.72633777003314,0.370314372817204,1.31435994122705,"NDVI","SLS_ABH","2b"
10,0.0344011204760371,6.77193475218715,0.374179611951197,1.23925804132433,"GNDVI","SLS_ABH","2b"
10,0.171739258645585,2.15647354738026,0.411369214115668,1.20830841127485,"EVI2","SLS_ABH","2b"
10,3.07825416827134,0.0873156911485821,0.431519017714973,1.42406669166117,"SR","SLS_ABH","2b"
10,9.77649144446803,0.00266029689485867,0.00181195207233293,1.74952120990306,"EXG","SLS_ABH","2b"
10,10.2552886236457,0.00136622183651886,0.000159500953366287,1.75032254214524,"TGI","SLS_ABH","2b"
11,0.0780291027901833,5.74451581876102,0.255887566801756,1.46184433220199,"NDVI","SLS_ABH","2b"
11,0.071625291246685,5.92341971450755,0.323247666688837,1.36998263159494,"GNDVI","SLS_ABH","2b"
11,0.302127995559875,1.8746547062648,0.326748054061888,1.36019693321393,"EVI2","SLS_ABH","2b"
11,3.61311193313775,0.0828067355639785,0.265016304355848,1.53150812480691,"SR","SLS_ABH","2b"
11,10.4492364820947,3.9564280519614e-05,2.42828675659668e-07,1.75022874411669,"EXG","SLS_ABH","2b"
11,10.6917699145189,-0.00140191969277665,0.000106779920008701,1.75265727204046,"TGI","SLS_ABH","2b"
12,0.0190450430251719,7.40208952666908,0.382323176182387,1.31795750201735,"NDVI","SLS_ABH","2b"
12,0.0225627885932799,7.32473382672593,0.513600723374437,1.21652803164088,"GNDVI","SLS_ABH","2b"
12,0.121325324318708,2.36985218528066,0.51040858571491,1.17253109026158,"EVI2","SLS_ABH","2b"
12,2.82875530283235,0.102266904732261,0.417470802642838,1.54590566875319,"SR","SLS_ABH","2b"
12,22.1519377034014,-0.0261233964038416,0.153389735080615,1.69868166901122,"EXG","SLS_ABH","2b"
12,22.7238528242102,-0.0470272501745293,0.165777907348927,1.68958039604224,"TGI","SLS_ABH","2b"
13,0.0132539070720764,7.83475389476747,0.291246519149181,1.4555848302133,"NDVI","SLS_ABH","2b"
13,0.0162143882159023,7.71162945617244,0.467611793164729,1.28986120912373,"GNDVI","SLS_ABH","2b"
13,0.0859766500659697,2.55422145019736,0.457853519655298,1.26025829021609,"EVI2","SLS_ABH","2b"
13,2.52801743897022,0.112453522130453,0.321775488500964,1.64703748421008,"SR","SLS_ABH","2b"
13,20.9424843063067,-0.0281051508828165,0.120102336574181,1.70766268594872,"EXG","SLS_ABH","2b"
13,21.0890380627183,-0.0495870287397558,0.123080363677103,1.70075394272295,"TGI","SLS_ABH","2b"
14,0.198851076606384,4.81281284199047,0.139550092094679,1.66175710480765,"NDVI","SLS_ABH","2b"
14,0.222604814055982,4.93944586132818,0.175522674885959,1.66488910210436,"GNDVI","SLS_ABH","2b"
14,0.571051306711017,1.69245161906039,0.174868892292619,1.64078763995504,"EVI2","SLS_ABH","2b"
14,4.8024717136584,0.0743724609380164,0.116316638895724,1.71134660617792,"SR","SLS_ABH","2b"
14,14.7170460220179,-0.00991692850329576,0.0533201177901337,1.7498340776155,"EXG","SLS_ABH","2b"
14,14.5379782954055,-0.0162421088975041,0.0496136527319552,1.74926993768415,"TGI","SLS_ABH","2b"
1,4.51440063835121,3.70513772294514,0.109250651858601,1.22732779331662,"NDVI","SLS_NS","2b"
1,4.66374306857127,2.91188913939703,0.0769115290849037,1.21345902437494,"GNDVI","SLS_NS","2b"
1,4.95207988927136,1.90251485965754,0.106750618539133,1.22744136807957,"EVI2","SLS_NS","2b"
1,2.18541534819951,0.991251921065275,0.109869119863926,1.233461990631,"SR","SLS_NS","2b"
1,12.0612377813712,-0.00238365634245669,0.00179713449667555,1.21372065338892,"EXG","SLS_NS","2b"
1,13.4596893268576,-0.0153176462203518,0.0210411206449371,1.22753345082017,"TGI","SLS_NS","2b"
2,12.2778482045796,-0.0740063198738449,0.000343911569285762,1.20604540651598,"NDVI","SLS_NS","2b"
2,12.6049244163016,-0.138097854662944,0.000823055886876662,1.20666958823129,"GNDVI","SLS_NS","2b"
2,12.4281882028336,-0.0663034405597145,0.00108554984633555,1.20637432120756,"EVI2","SLS_NS","2b"
2,13.2546754485698,-0.054457989358005,0.00583900808617132,1.20499578695764,"SR","SLS_NS","2b"
2,12.0272657587839,0.000101066778134876,3.11815110614093e-06,1.20559971070571,"EXG","SLS_NS","2b"
2,13.0891307584325,-0.0117640811880212,0.0115206403844042,1.20479669239791,"TGI","SLS_NS","2b"
3,14.4385617300398,-0.497531105034986,0.051342645882733,1.17396955847503,"NDVI","SLS_NS","2b"
3,16.3538382516745,-0.728069845919466,0.06575817024573,1.17010696656922,"GNDVI","SLS_NS","2b"
3,14.2024273165472,-0.24602147995558,0.0569083338556266,1.17113868799763,"EVI2","SLS_NS","2b"
3,13.4322466828487,-0.0486856096974952,0.0567403400334833,1.16768531458061,"SR","SLS_NS","2b"
3,11.698034929615,0.00990425276206406,0.0335234642485827,1.24436240952751,"EXG","SLS_NS","2b"
3,11.2082154583481,0.0092807829905097,0.0114396622682601,1.23925389534519,"TGI","SLS_NS","2b"
4,10.5949438055237,0.321272489509992,0.0164903848164944,1.19150748012956,"NDVI","SLS_NS","2b"
4,10.0753654534873,0.399545593138542,0.0174703532497135,1.1917003730801,"GNDVI","SLS_NS","2b"
4,11.0139585810084,0.12056710122551,0.0107680865192267,1.19542208777998,"EVI2","SLS_NS","2b"
4,12.3108528737371,-0.00973940939774364,0.00144337409367117,1.20679407796934,"SR","SLS_NS","2b"
4,10.5672897900415,0.0167263713640203,0.0746759127641852,1.16227953883623,"EXG","SLS_NS","2b"
4,9.76902706206522,0.0230186961507287,0.0253616756622204,1.20127325111465,"TGI","SLS_NS","2b"
5,6.31165739637083,1.23565785325786,0.250188612268034,1.14854617422166,"NDVI","SLS_NS","2b"
5,5.27878791503229,1.49188694528582,0.253510838586067,1.14624459818219,"GNDVI","SLS_NS","2b"
5,6.94581348655369,0.545557863628686,0.245771091363765,1.15551398368412,"EVI2","SLS_NS","2b"
5,8.39549415370135,0.109381431805317,0.19021476060416,1.18500132286461,"SR","SLS_NS","2b"
5,7.44855313033646,0.028176228824271,0.329842976631201,1.18810479757921,"EXG","SLS_NS","2b"
5,5.01661447062397,0.0653266556773189,0.247608528618878,1.22037122383417,"TGI","SLS_NS","2b"
6,5.6775258048616,1.17218134409541,0.33265216486916,1.09279901942454,"NDVI","SLS_NS","2b"
6,4.84571326068972,1.40774996750482,0.325642217549111,1.1092718418785,"GNDVI","SLS_NS","2b"
6,6.44690104981142,0.486801142606709,0.329732097633865,1.11794938540996,"EVI2","SLS_NS","2b"
6,8.5989068382389,0.0685398859386044,0.29512104564169,1.21973312352468,"SR","SLS_NS","2b"
6,5.79104131243864,0.024840831298734,0.460686235199229,1.095605540387,"EXG","SLS_NS","2b"
6,4.22217054530499,0.0560909524792555,0.397997867057724,1.1717351775305,"TGI","SLS_NS","2b"
7,2.37106588521506,2.11062059575321,0.418066508896081,1.11568186542393,"NDVI","SLS_NS","2b"
7,1.80276340127284,2.50753378837222,0.412904222081818,1.13111772267741,"GNDVI","SLS_NS","2b"
7,3.37149577726345,0.785612586284964,0.427624277388408,1.13735874754162,"EVI2","SLS_NS","2b"
7,7.4421698293582,0.0589895036451904,0.449596942555674,1.26125339070327,"SR","SLS_NS","2b"
7,4.22467478579028,0.0313312828383249,0.245204383464401,1.1866938727398,"EXG","SLS_NS","2b"
7,3.21077409915415,0.0668701559224998,0.181325960934362,1.20990925321087,"TGI","SLS_NS","2b"
8,0.442859134931933,3.88947384345497,0.272101629389827,1.04694052922336,"NDVI","SLS_NS","2b"
8,0.346631047256319,4.25142442663723,0.297093896206934,1.06124454581408,"GNDVI","SLS_NS","2b"
8,1.05774916092085,1.30068019974545,0.306478751658439,1.04675917687964,"EVI2","SLS_NS","2b"
8,6.21515606547509,0.0527429006738641,0.291122718395055,1.13097649887871,"SR","SLS_NS","2b"
8,14.5568800252458,-0.00605451036880344,0.00363648266666576,1.21384683512716,"EXG","SLS_NS","2b"
8,22.1801749542602,-0.0346958916948981,0.0412286758155026,1.22282191414907,"TGI","SLS_NS","2b"
9,0.540426605088671,3.58945727588124,0.162449338527738,1.10585514228446,"NDVI","SLS_NS","2b"
9,1.12499384489801,2.77851159448752,0.142141668905758,1.12385976294933,"GNDVI","SLS_NS","2b"
9,1.9021013136225,0.956504353898364,0.164333996499741,1.10315235527239,"EVI2","SLS_NS","2b"
9,6.5900860108435,0.0429681005378581,0.180815036646165,1.16724857132801,"SR","SLS_NS","2b"
9,9.50460467215195,0.00805575156788868,0.0100370481823254,1.22871457546072,"EXG","SLS_NS","2b"
9,10.4345620121964,0.00862657748603345,0.0037340367372109,1.21974103556906,"TGI","SLS_NS","2b"
10,0.860633520987503,3.02724016322399,0.0664534513971845,1.13943765242679,"NDVI","SLS_NS","2b"
10,1.22213329484772,2.67442305476173,0.0786603217784802,1.15642693892879,"GNDVI","SLS_NS","2b"
10,1.9265031764633,0.943502441434522,0.0933532561045784,1.13784679155696,"EVI2","SLS_NS","2b"
10,8.69959758124092,0.021980628196875,0.0506105060791405,1.15437781436076,"SR","SLS_NS","2b"
10,9.78650109816787,0.00689064007482407,0.0179708477354612,1.25941630071909,"EXG","SLS_NS","2b"
10,10.0286413250055,0.0107711192113404,0.0143600368952096,1.25307016286155,"TGI","SLS_NS","2b"
11,0.617626857878461,3.43651305248295,0.0387300307752652,1.15274618496277,"NDVI","SLS_NS","2b"
11,2.86952243709219,1.68549454198284,0.01037988059052,1.16485215677947,"GNDVI","SLS_NS","2b"
11,2.67662523961679,0.78081108001931,0.0219441639479547,1.1503333728475,"EVI2","SLS_NS","2b"
11,7.89035469648168,0.0305876342389749,0.0327024096147459,1.16054513574032,"SR","SLS_NS","2b"
11,18.2827764812002,-0.01438566723832,0.0478491814376876,1.18083267449833,"EXG","SLS_NS","2b"
11,18.7043267468412,-0.0266481048875593,0.0594559174256228,1.17835201579371,"TGI","SLS_NS","2b"
12,0.0398820206782442,6.59530822214531,0.242614568482232,1.03365839143898,"NDVI","SLS_NS","2b"
12,0.0648476544373966,6.16369186352932,0.256912069370893,1.11129164012222,"GNDVI","SLS_NS","2b"
12,0.286681154316753,1.94813497658579,0.269069848721006,1.05802508490137,"EVI2","SLS_NS","2b"
12,4.67050644150048,0.0674965987026941,0.253730521852888,1.05555879568603,"SR","SLS_NS","2b"
12,32.7206062943072,-0.0321686653495447,0.212852201830277,1.14071314123529,"EXG","SLS_NS","2b"
12,32.5734546222724,-0.0559803630005606,0.217768976891486,1.12055258836895,"TGI","SLS_NS","2b"
13,0.176377464378709,4.90726760631367,0.229842511928014,1.10018785939772,"NDVI","SLS_NS","2b"
13,0.309472000684473,4.32758504133554,0.239505543699387,1.11590033505254,"GNDVI","SLS_NS","2b"
13,0.747454018041365,1.45661265786808,0.258859638595044,1.08870188611237,"EVI2","SLS_NS","2b"
13,5.4482507102686,0.0585806538136528,0.261239178538123,1.15210725741424,"SR","SLS_NS","2b"
13,26.5648045003172,-0.0297168072950507,0.221572135809971,1.21790218861203,"EXG","SLS_NS","2b"
13,26.2870780687835,-0.0517341302024238,0.224220441073323,1.21793469738235,"TGI","SLS_NS","2b"
14,1.03981603695963,3.00659733480084,0.226332454314826,1.18206151531987,"NDVI","SLS_NS","2b"
14,1.53633846964177,2.67720590794187,0.165790317231552,1.22463713458928,"GNDVI","SLS_NS","2b"
14,2.09327409958221,1.03531864650646,0.22442710021563,1.2098102829624,"EVI2","SLS_NS","2b"
14,7.06556901903596,0.053243666169363,0.20254548363522,1.21952084626296,"SR","SLS_NS","2b"
14,14.9017181743192,-0.00592713120808135,0.0163044796510614,1.22383578932212,"EXG","SLS_NS","2b"
14,16.0578952435056,-0.0136692995148998,0.0312255093324026,1.23360303495388,"TGI","SLS_NS","2b"
1,114.106759465089,-1.82438694366007,0.176925658612154,9.1920065751906,"NDVI","SSF_121","2b"
1,142.354686004101,-2.12984092491954,0.147484842719775,9.4029671975755,"GNDVI","SSF_121","2b"
1,103.469720441663,-0.844730343340824,0.155776777023925,9.32203213635849,"EVI2","SSF_121","2b"
1,76.5223221644404,-0.0940941293712085,0.0582998651645942,10.1504046631152,"SR","SSF_121","2b"
1,61.0184499462116,-0.0312879145240448,0.201987802418398,11.0647573827106,"EXG","SSF_121","2b"
1,78.5390772723982,-0.0476164288492768,0.104817572314848,11.4242781264745,"TGI","SSF_121","2b"
2,112.248990218695,-1.68034618351743,0.171946966701569,9.44305122220338,"NDVI","SSF_121","2b"
2,143.691589025988,-2.05906484124087,0.155860625979388,9.5403175911091,"GNDVI","SSF_121","2b"
2,103.063924437535,-0.787028434653187,0.156925470326896,9.51373798036782,"EVI2","SSF_121","2b"
2,79.9752015541943,-0.111093211718465,0.0802258719029691,10.0608865087692,"SR","SSF_121","2b"
2,59.7543533541447,-0.0313877829320678,0.223282496188042,10.7628275283865,"EXG","SSF_121","2b"
2,79.4212845125658,-0.0512699187945139,0.130608512260061,11.1368271950757,"TGI","SSF_121","2b"
3,111.466332613352,-1.28440774838521,0.335789828160153,8.34849214223507,"NDVI","SSF_121","2b"
3,137.703043093334,-1.5906816962387,0.31578264810113,8.56951038225552,"GNDVI","SSF_121","2b"
3,99.2878658732951,-0.541326239093381,0.297264355444256,8.45388206636114,"EVI2","SSF_121","2b"
3,72.0164072353748,-0.0422138399533928,0.134801002379359,9.48829933590939,"SR","SSF_121","2b"
3,61.2637956565194,-0.0297135920117117,0.251820829190323,10.3177249652895,"EXG","SSF_121","2b"
3,68.8870995990786,-0.0215135714158912,0.0293658121658447,11.112705250168,"TGI","SSF_121","2b"
4,125.37042014694,-1.66715167852097,0.185318398577249,9.44334784039589,"NDVI","SSF_121","2b"
4,157.428350213038,-1.95757729737493,0.16827162575892,9.54184547677309,"GNDVI","SSF_121","2b"
4,111.653607669855,-0.744267618994693,0.167976319656336,9.46318991491989,"EVI2","SSF_121","2b"
4,84.3371410495028,-0.115888171214578,0.102506207602627,9.78761047586215,"SR","SSF_121","2b"
4,65.1047450172721,-0.0194984772349994,0.0663421294871517,10.5473674847364,"EXG","SSF_121","2b"
4,69.212084615172,-0.019960367154636,0.0156415954491224,10.7587541963401,"TGI","SSF_121","2b"
5,37.056465979187,0.982025697583367,0.145767308624009,9.80864536579642,"NDVI","SSF_121","2b"
5,31.5234831253457,1.22550024111345,0.164141895307314,9.81053405765569,"GNDVI","SSF_121","2b"
5,40.3680537497965,0.425287807146106,0.142311034195021,9.91242028336965,"EVI2","SSF_121","2b"
5,62.5282158709454,0.00347506562186021,0.000561131654634883,10.7358202660527,"SR","SSF_121","2b"
5,38.813327982626,0.0335959522506731,0.352301413644576,9.3024508098049,"EXG","SSF_121","2b"
5,33.1699127825318,0.0586403566991707,0.292404899763056,9.06916758599226,"TGI","SSF_121","2b"
6,16.0877175821887,1.92565217801946,0.492021959985055,7.38275760613143,"NDVI","SSF_121","2b"
6,13.3398275966063,2.20724735319671,0.49165016157892,7.39592503406307,"GNDVI","SSF_121","2b"
6,20.5671861108967,0.769639123571545,0.511370561191127,7.4717550966111,"EVI2","SSF_121","2b"
